district,year,month,min_temperature_C,max_temperature_C,mean_temperature_C,avg_wind_speed_kmh,precipitation_sum_mm,precipitation_hours_h,extreme_weather_days,avg_shortwave_radiation_MJ_m2,avg_evapotranspiration_mm
Hambantota,2024,3,24.5,30.2,27.4,12.2,46.9,42,0,23.53,7.06
Hambantota,2024,4,25.0,31.8,28.4,13.4,52.9,41,0,26.71,7.9
Hambantota,2024,5,28.6,34.2,31.4,26.4,140.4,68,0,20.25,7.77
Hambantota,2024,6,27.7,34.5,31.1,27.4,120.3,36,0,24.11,8.42
Hambantota,2024,7,26.3,36.7,31.5,17.7,71.6,34,0,22.01,8.21
Hambantota,2024,8,27.6,35.7,31.7,22.9,194.2,49,0,25.71,8.43
Hambantota,2024,9,24.3,32.0,28.1,29.3,126.4,31,0,21.03,7.26
Hambantota,2024,10,23.4,32.4,27.9,22.1,304.0,125,3,20.54,7.33
Hambantota,2024,11,23.2,30.7,26.9,16.8,178.6,32,0,25.9,7.5
Hambantota,2024,12,23.2,27.6,25.4,17.0,287.7,62,0,22.79,6.66
Jaffna,2010,1,21.5,28.4,24.9,22.2,202.4,83,0,24.4,6.77
Jaffna,2010,2,21.7,29.4,25.5,15.1,216.4,96,0,26.47,7.24
Jaffna,2010,3,25.3,32.7,29.0,14.0,55.2,18,0,22.82,7.33
Jaffna,2010,4,24.8,30.6,27.7,24.1,93.7,30,0,24.46,7.3
Jaffna,2010,5,26.7,36.2,31.5,21.9,126.5,58,0,19.52,7.35
Jaffna,2010,6,26.3,36.4,31.4,17.2,139.8,63,0,21.29,8.19
Jaffna,2010,7,28.6,36.1,32.4,16.6,137.7,69,0,23.74,8.46
Jaffna,2010,8,26.1,36.7,31.4,23.1,185.9,65,0,22.86,8.58
Jaffna,2010,9,26.3,31.3,28.8,21.2,118.8,47,0,24.36,7.67
Jaffna,2010,10,23.6,34.5,29.1,26.4,278.0,79,2,19.11,7.35
Jaffna,2010,11,23.4,31.9,27.6,22.4,211.1,77,1,21.58,6.72
Jaffna,2010,12,20.5,26.6,23.6,18.0,248.2,73,0,24.03,7.11
Jaffna,2011,1,20.8,28.7,24.8,18.3,223.6,59,0,26.12,7.18
Jaffna,2011,2,19.4,30.2,24.8,15.9,174.5,34,0,28.07,7.83
Jaffna,2011,3,25.0,32.4,28.7,23.4,33.9,36,0,23.87,8.3
Jaffna,2011,4,23.8,29.5,26.6,18.3,90.4,23,0,25.24,7.47
Jaffna,2011,5,26.4,32.3,29.3,29.0,189.4,55,0,22.11,7.23
Jaffna,2011,6,28.3,34.1,31.2,23.9,140.7,49,0,25.3,8.3
Jaffna,2011,7,26.8,34.7,30.8,21.2,192.4,63,0,21.47,7.97
Jaffna,2011,8,27.8,36.4,32.1,22.2,173.3,31,0,26.25,8.73
Jaffna,2011,9,24.2,32.1,28.1,15.8,139.3,49,0,21.86,7.57
Jaffna,2011,10,25.0,31.8,28.4,21.6,144.0,66,0,21.42,7.52
Jaffna,2011,11,23.5,31.7,27.6,26.6,250.6,94,1,21.99,7.38
Jaffna,2011,12,22.4,29.8,26.1,25.7,237.1,92,1,25.66,7.82
Jaffna,2012,1,21.4,29.9,25.6,28.7,143.2,57,0,22.93,7.05
Jaffna,2012,2,22.0,28.1,25.1,23.9,286.4,63,0,22.61,6.47
Jaffna,2012,3,24.9,31.9,28.4,15.7,53.1,39,0,22.74,7.43
Jaffna,2012,4,22.9,30.9,26.9,15.5,35.2,43,0,25.51,7.74
Jaffna,2012,5,28.6,33.6,31.1,19.8,189.5,35,0,22.29,7.82
Jaffna,2012,6,26.7,33.5,30.1,16.7,236.7,82,0,23.94,8.13
Jaffna,2012,7,26.6,35.7,31.2,26.9,152.1,55,0,23.69,8.59
Jaffna,2012,8,27.3,33.3,30.3,18.6,227.8,90,0,22.16,7.29
Jaffna,2012,9,26.6,33.1,29.9,27.8,134.3,60,0,20.74,7.35
Jaffna,2012,10,24.9,31.4,28.1,15.7,286.1,86,0,24.06,7.63
Jaffna,2012,11,25.0,34.3,29.6,18.5,206.0,65,0,19.38,7.37
Jaffna,2012,12,21.4,29.4,25.4,25.7,231.0,100,0,23.25,7.33
Jaffna,2013,1,19.6,28.2,23.9,25.6,166.5,39,0,22.58,6.76
Jaffna,2013,2,20.7,30.1,25.4,22.8,282.2,54,0,25.51,7.83
Jaffna,2013,3,25.5,33.5,29.5,22.3,82.4,38,0,24.98,7.75
Jaffna,2013,4,26.5,31.2,28.9,20.2,80.3,43,0,21.79,7.44
Jaffna,2013,5,28.0,36.4,32.2,27.3,153.0,48,0,22.26,8.08
Jaffna,2013,6,27.9,33.5,30.7,25.2,205.1,96,1,23.42,7.79
Jaffna,2013,7,28.3,34.9,31.6,18.3,211.9,56,0,21.97,7.83
Jaffna,2013,8,27.8,35.7,31.8,18.3,179.3,43,0,22.92,7.07
Jaffna,2013,9,25.8,34.6,30.2,27.6,102.9,41,0,26.1,8.52
Jaffna,2013,10,25.8,32.8,29.3,23.8,186.2,57,1,22.89,7.19
Jaffna,2013,11,25.9,32.6,29.2,24.1,186.6,67,0,17.38,6.95
Jaffna,2013,12,22.0,30.2,26.1,21.7,256.6,63,0,24.13,7.47
Jaffna,2014,1,22.2,27.2,24.7,22.9,253.0,52,1,22.6,6.67
Jaffna,2014,2,21.8,27.6,24.7,18.8,182.8,37,0,25.08,6.79
Jaffna,2014,3,22.3,31.5,26.9,19.2,92.1,42,0,25.9,7.52
Jaffna,2014,4,24.4,29.3,26.9,19.1,27.9,42,0,24.22,7.19
Jaffna,2014,5,26.8,33.4,30.1,24.1,200.2,53,0,20.83,7.69
Jaffna,2014,6,28.3,36.1,32.2,26.0,156.3,44,0,18.71,7.18
Jaffna,2014,7,28.6,36.1,32.4,20.1,132.5,43,0,22.9,8.57
Jaffna,2014,8,26.8,37.1,32.0,16.6,185.1,43,0,28.76,9.36
Jaffna,2014,9,23.4,33.2,28.3,17.6,154.0,66,0,19.48,7.23
Jaffna,2014,10,25.3,34.2,29.8,21.6,311.5,117,1,21.35,7.67
Jaffna,2014,11,23.9,28.5,26.2,15.8,179.1,32,0,22.71,6.95
Jaffna,2014,12,21.9,27.0,24.4,21.5,136.5,60,0,26.27,7.64
Jaffna,2015,1,21.3,27.9,24.6,21.8,243.1,64,0,22.76,6.78
Jaffna,2015,2,21.4,26.8,24.1,22.1,240.3,87,0,25.59,6.71
Jaffna,2015,3,23.4,32.1,27.8,22.4,88.9,19,0,26.73,7.63
Jaffna,2015,4,23.4,32.1,27.8,16.6,122.9,67,0,24.98,8.05
Jaffna,2015,5,28.4,36.8,32.6,17.7,142.8,43,0,22.46,7.87
Jaffna,2015,6,28.7,37.3,33.0,18.5,192.1,59,0,20.15,7.67
Jaffna,2015,7,27.5,33.9,30.7,17.4,192.3,39,0,28.11,8.52
Jaffna,2015,8,27.0,34.1,30.6,17.3,130.6,39,0,28.78,8.26
Jaffna,2015,9,22.7,33.4,28.0,24.0,142.1,51,0,23.45,7.89
Jaffna,2015,10,25.0,33.0,29.0,27.8,283.3,97,2,21.62,7.04
Jaffna,2015,11,22.8,33.0,27.9,23.4,247.4,68,0,21.59,7.02
Jaffna,2015,12,21.1,30.0,25.6,18.0,236.6,53,0,26.71,7.42
Jaffna,2016,1,22.2,27.7,24.9,16.5,291.2,72,0,18.86,6.52
Jaffna,2016,2,22.6,29.5,26.1,19.9,212.4,86,0,22.83,7.16
Jaffna,2016,3,24.5,31.8,28.1,18.3,47.1,39,0,23.82,7.95
Jaffna,2016,4,25.2,32.3,28.8,16.7,45.6,39,0,23.4,7.52
Jaffna,2016,5,27.5,35.7,31.6,23.1,178.4,65,0,21.79,7.87
Jaffna,2016,6,25.9,33.2,29.6,18.5,158.6,59,0,20.03,7.3
Jaffna,2016,7,28.2,34.7,31.5,17.2,184.7,60,0,26.48,8.22
Jaffna,2016,8,27.5,34.9,31.2,26.0,161.2,44,0,24.22,8.27
Jaffna,2016,9,23.2,33.8,28.5,23.6,158.8,43,0,26.06,8.78
Jaffna,2016,10,23.2,29.7,26.4,20.8,231.3,84,0,18.49,6.43
Jaffna,2016,11,24.6,32.5,28.6,27.1,115.3,55,0,18.96,7.01
Jaffna,2016,12,20.6,27.9,24.2,23.0,191.1,61,0,25.32,7.14
Jaffna,2017,1,19.9,27.2,23.5,18.6,215.3,87,0,23.55,6.9
Jaffna,2017,2,21.7,28.7,25.2,25.0,283.3,76,1,25.3,7.08
Jaffna,2017,3,23.8,31.1,27.5,23.2,87.4,22,0,23.0,7.4
Jaffna,2017,4,23.4,33.2,28.3,15.7,63.9,30,0,22.21,7.48
Jaffna,2017,5,27.0,34.4,30.7,16.3,120.4,37,0,20.09,7.96
Jaffna,2017,6,27.4,33.4,30.4,27.1,190.3,60,0,23.32,7.54
Jaffna,2017,7,28.2,35.4,31.8,24.8,187.3,68,0,26.66,8.65
Jaffna,2017,8,27.6,35.3,31.4,27.2,140.4,44,0,26.04,9.01
Jaffna,2017,9,23.7,29.7,26.7,24.2,179.0,63,0,20.88,6.79
Jaffna,2017,10,24.9,34.6,29.8,20.2,248.0,90,0,20.94,7.66
Jaffna,2017,11,25.5,31.1,28.3,16.5,219.8,61,0,22.86,7.78
Jaffna,2017,12,21.0,28.6,24.8,23.0,208.4,87,0,23.65,6.72
Jaffna,2018,1,21.5,30.3,25.9,28.9,224.4,90,0,27.37,7.87
Jaffna,2018,2,21.8,27.0,24.4,16.1,249.1,50,0,23.05,6.64
Jaffna,2018,3,24.7,32.8,28.8,20.1,87.1,26,0,25.79,8.43
Jaffna,2018,4,23.6,31.0,27.3,18.0,59.0,18,0,25.77,7.87
Jaffna,2018,5,26.4,34.2,30.3,18.2,126.5,64,0,18.77,6.98
Jaffna,2018,6,28.4,35.4,31.9,22.8,96.4,35,0,22.31,8.17
Jaffna,2018,7,29.2,36.1,32.6,19.3,156.2,59,0,27.79,8.55
Jaffna,2018,8,27.5,33.5,30.5,23.1,115.9,67,0,25.72,8.1
Jaffna,2018,9,23.7,30.2,26.9,26.5,187.0,69,0,18.7,5.72
Jaffna,2018,10,24.3,29.3,26.8,24.2,137.2,33,0,25.57,7.41
Jaffna,2018,11,24.1,32.2,28.2,21.9,323.9,99,3,20.21,7.47
Jaffna,2018,12,23.1,28.9,26.0,18.5,204.9,61,1,27.67,7.65
Jaffna,2019,1,21.5,29.1,25.3,19.9,299.4,58,0,23.38,6.91
Jaffna,2019,2,22.4,28.8,25.6,21.1,283.7,88,0,27.3,8.11
Jaffna,2019,3,23.9,34.8,29.3,20.6,64.0,24,0,23.99,7.72
Jaffna,2019,4,24.2,32.0,28.1,16.2,56.5,43,0,22.09,7.51
Jaffna,2019,5,28.8,33.6,31.2,18.3,136.1,37,0,19.19,7.4
Jaffna,2019,6,28.1,34.4,31.2,20.6,204.4,85,0,23.63,7.86
Jaffna,2019,7,27.9,35.7,31.8,16.4,152.4,37,0,25.07,8.61
Jaffna,2019,8,27.9,33.7,30.8,23.1,142.6,62,0,24.0,7.83
Jaffna,2019,9,24.1,33.9,29.0,22.9,181.4,46,0,20.11,7.52
Jaffna,2019,10,25.6,32.6,29.1,20.8,211.3,69,0,20.15,7.67
Jaffna,2019,11,24.2,32.4,28.3,15.3,258.9,96,0,22.95,7.86
Jaffna,2019,12,22.5,28.7,25.6,28.0,238.5,82,0,22.38,7.36
Jaffna,2020,1,22.0,31.2,26.6,18.2,186.6,35,0,22.79,7.16
Jaffna,2020,2,22.7,28.1,25.4,22.3,243.0,59,0,25.98,7.29
Jaffna,2020,3,24.1,31.4,27.8,22.6,33.4,44,0,23.4,7.45
Jaffna,2020,4,24.0,31.2,27.6,15.4,91.1,45,0,28.94,7.78
Jaffna,2020,5,26.6,34.4,30.5,28.0,116.1,60,0,21.38,7.65
Jaffna,2020,6,27.8,35.7,31.8,16.1,136.5,57,0,17.95,7.17
Jaffna,2020,7,27.9,33.6,30.8,23.9,204.5,86,0,29.17,8.66
Jaffna,2020,8,28.3,34.9,31.6,15.6,160.9,37,0,26.37,8.9
Jaffna,2020,9,25.4,31.6,28.5,17.1,131.3,43,0,25.08,7.91
Jaffna,2020,10,26.1,33.2,29.7,16.5,217.1,85,0,19.88,7.32
Jaffna,2020,11,24.1,30.7,27.4,27.9,169.2,59,0,23.58,7.22
Jaffna,2020,12,20.0,30.4,25.2,15.1,204.0,68,0,24.29,7.12
Jaffna,2021,1,21.3,27.7,24.5,15.2,287.1,85,0,25.47,6.68
Jaffna,2021,2,21.9,31.3,26.6,19.7,292.5,51,0,23.39,7.54
Jaffna,2021,3,23.7,34.5,29.1,17.9,52.8,38,0,24.77,8.19
Jaffna,2021,4,24.0,33.4,28.7,18.2,73.9,16,0,23.05,7.75
Jaffna,2021,5,27.3,36.9,32.1,27.2,53.5,31,0,20.91,8.44
Jaffna,2021,6,26.5,33.8,30.1,25.8,130.7,66,0,22.16,7.85
Jaffna,2021,7,27.6,35.9,31.8,28.1,139.6,50,0,26.85,8.1
Jaffna,2021,8,27.4,34.9,31.1,26.6,167.6,59,0,24.07,8.84
Jaffna,2021,9,23.7,30.4,27.0,20.7,166.3,51,0,22.51,7.09
Jaffna,2021,10,22.6,31.7,27.1,27.3,142.3,49,0,24.98,6.97
Jaffna,2021,11,22.5,32.8,27.6,26.7,309.2,147,1,17.45,7.13
Jaffna,2021,12,22.3,27.5,24.9,17.0,305.6,145,0,22.78,7.18
Jaffna,2022,1,22.6,27.3,25.0,17.8,215.6,96,0,22.43,6.87
Jaffna,2022,2,22.2,29.4,25.8,27.0,288.6,50,1,24.72,7.32
Jaffna,2022,3,24.5,31.7,28.1,23.0,31.5,22,0,26.29,7.43
Jaffna,2022,4,23.2,33.8,28.5,12.6,54.5,20,0,26.17,7.83
Jaffna,2022,5,28.9,35.4,32.1,17.4,120.7,62,0,17.86,7.55
Jaffna,2022,6,26.8,34.8,30.8,17.6,132.9,52,0,22.34,7.46
Jaffna,2022,7,26.7,33.9,30.3,15.1,96.2,39,0,25.5,8.33
Jaffna,2022,8,27.7,34.7,31.2,17.5,137.6,42,0,22.9,8.14
Jaffna,2022,9,24.3,30.1,27.2,28.4,115.7,45,0,22.37,7.79
Jaffna,2022,10,24.6,32.3,28.4,17.4,266.5,72,0,23.93,7.68
Jaffna,2022,11,24.3,34.3,29.3,26.5,238.0,65,1,25.59,8.64
Jaffna,2022,12,21.5,30.4,25.9,15.3,205.3,68,0,27.49,7.73
Jaffna,2023,1,22.0,27.2,24.6,16.7,283.6,91,0,21.23,6.35
Jaffna,2023,2,23.0,28.4,25.7,20.9,227.3,79,0,22.05,7.48
Jaffna,2023,3,24.5,31.2,27.9,16.0,84.4,44,0,26.09,8.35
Jaffna,2023,4,25.8,31.9,28.9,18.4,62.4,30,0,26.31,8.13
Jaffna,2023,5,26.4,33.1,29.8,19.9,160.9,32,0,20.27,7.0
Jaffna,2023,6,28.4,35.6,32.0,27.2,171.8,61,0,21.64,8.14
Jaffna,2023,7,27.2,36.0,31.6,24.0,155.8,45,1,25.6,8.52
Jaffna,2023,8,26.3,34.2,30.2,24.2,240.2,94,0,25.92,8.47
Jaffna,2023,9,23.9,31.3,27.6,17.2,90.2,34,0,24.31,7.54
Jaffna,2023,10,24.5,31.8,28.1,14.8,213.8,64,0,23.32,7.78
Jaffna,2023,11,24.2,31.5,27.9,15.2,194.5,52,0,22.93,7.33
Jaffna,2023,12,22.7,30.5,26.6,23.3,203.2,94,0,21.9,7.31
Jaffna,2024,1,21.7,30.6,26.1,24.7,194.3,50,0,22.45,7.5
Jaffna,2024,2,21.0,30.5,25.8,18.9,250.2,88,0,26.47,7.33
Jaffna,2024,3,22.3,33.2,27.8,16.8,104.7,35,0,25.24,8.67
Jaffna,2024,4,24.8,31.6,28.2,17.5,60.1,24,0,23.59,7.63
Jaffna,2024,5,28.9,36.5,32.7,19.8,112.7,60,0,22.63,8.12
Jaffna,2024,6,26.4,34.4,30.4,24.8,177.3,32,1,23.53,7.72
Jaffna,2024,7,26.9,37.1,32.0,24.1,178.9,33,0,28.26,8.87
Jaffna,2024,8,29.4,35.5,32.5,18.6,167.3,47,0,21.43,7.51
Jaffna,2024,9,23.6,31.9,27.8,29.8,120.3,38,0,20.9,6.81
Jaffna,2024,10,23.8,34.1,29.0,20.3,204.2,54,0,24.03,7.79
Jaffna,2024,11,23.9,30.5,27.2,24.8,211.7,62,0,23.92,7.83
Jaffna,2024,12,22.0,30.1,26.1,15.5,131.0,59,0,25.55,7.19
Kalutara,2010,1,22.6,27.4,25.0,17.4,129.8,58,0,18.06,6.4
Kalutara,2010,2,20.5,28.4,24.4,28.9,165.1,37,0,19.38,6.97
Kalutara,2010,3,23.4,29.4,26.4,17.9,151.2,65,0,21.52,6.9
Kalutara,2010,4,24.2,30.8,27.5,22.0,120.4,69,0,25.58,7.64
Kalutara,2010,5,25.7,32.6,29.1,18.9,293.9,63,0,18.64,6.58
Kalutara,2010,6,25.7,33.5,29.6,18.2,331.0,107,0,20.18,6.88
Kalutara,2010,7,24.0,32.6,28.3,16.0,257.0,97,0,23.5,7.28
Kalutara,2010,8,24.1,32.6,28.4,25.3,332.8,90,3,23.49,6.99
Kalutara,2010,9,21.2,31.2,26.2,15.5,224.4,82,0,20.05,6.94
Kalutara,2010,10,22.7,30.9,26.8,20.5,183.3,52,0,22.52,7.2
Kalutara,2010,11,22.8,29.8,26.3,19.2,126.7,50,0,19.25,6.25
Kalutara,2010,12,22.8,29.5,26.1,21.1,108.6,52,0,20.87,7.23
Kalutara,2011,1,21.6,28.3,25.0,19.9,191.6,64,0,23.38,7.03
Kalutara,2011,2,20.3,27.6,24.0,26.8,182.9,50,0,21.91,6.71
Kalutara,2011,3,22.4,32.3,27.3,21.0,115.5,58,0,23.55,7.49
Kalutara,2011,4,23.2,31.8,27.5,15.9,114.5,50,0,24.84,7.6
Kalutara,2011,5,26.2,33.2,29.7,27.5,243.4,64,1,14.16,6.69
Kalutara,2011,6,26.0,32.7,29.4,23.7,412.6,120,1,14.61,6.22
Kalutara,2011,7,24.3,30.3,27.3,27.0,301.2,105,2,18.38,6.39
Kalutara,2011,8,26.4,31.1,28.8,27.6,392.9,114,3,18.85,6.75
Kalutara,2011,9,22.6,29.4,26.0,18.0,254.0,98,0,15.29,6.52
Kalutara,2011,10,25.6,30.8,28.2,20.6,161.4,64,0,22.02,7.26
Kalutara,2011,11,22.2,30.8,26.5,18.8,122.0,36,0,18.0,7.07
Kalutara,2011,12,20.9,27.0,23.9,20.8,99.3,38,0,20.98,7.01
Kalutara,2012,1,21.7,31.2,26.4,21.0,162.8,58,0,22.52,7.52
Kalutara,2012,2,22.4,26.8,24.6,19.8,196.4,61,0,20.19,6.64
Kalutara,2012,3,23.1,30.9,27.0,22.6,118.5,31,0,24.83,7.46
Kalutara,2012,4,24.2,30.6,27.4,18.6,71.5,24,0,20.42,7.24
Kalutara,2012,5,27.2,33.3,30.2,23.5,307.4,110,1,14.69,6.59
Kalutara,2012,6,26.4,32.0,29.2,18.8,239.7,65,0,15.68,6.98
Kalutara,2012,7,25.3,33.2,29.2,16.4,264.1,63,0,21.23,7.72
Kalutara,2012,8,25.8,31.0,28.4,21.3,378.6,86,2,21.9,7.69
Kalutara,2012,9,25.2,30.1,27.6,21.8,218.8,92,0,19.28,6.8
Kalutara,2012,10,24.4,31.5,27.9,15.8,159.5,68,0,19.26,6.83
Kalutara,2012,11,24.1,31.2,27.6,25.2,182.6,37,0,14.92,7.07
Kalutara,2012,12,20.4,27.2,23.8,20.2,109.3,36,0,23.94,7.0
Kalutara,2013,1,22.6,27.4,25.0,24.4,175.4,36,0,23.61,6.43
Kalutara,2013,2,21.8,28.6,25.2,16.6,115.8,48,0,25.99,7.15
Kalutara,2013,3,22.3,30.2,26.2,20.0,92.7,19,0,25.29,7.57
Kalutara,2013,4,24.9,31.6,28.2,14.7,92.1,32,0,20.66,7.22
Kalutara,2013,5,26.5,31.6,29.1,25.7,298.2,69,1,21.24,6.85
Kalutara,2013,6,24.2,33.2,28.7,17.6,263.6,79,0,18.91,7.72
Kalutara,2013,7,23.8,33.2,28.5,18.6,327.3,90,0,19.74,7.49
Kalutara,2013,8,24.5,34.1,29.3,27.2,185.1,55,0,21.48,7.24
Kalutara,2013,9,23.3,30.5,26.9,17.6,296.2,87,0,20.07,7.2
Kalutara,2013,10,22.7,29.4,26.0,18.2,168.7,32,0,16.59,6.58
Kalutara,2013,11,25.2,31.1,28.1,24.3,92.6,42,0,21.38,7.69
Kalutara,2013,12,20.9,28.2,24.5,14.7,110.6,56,0,18.57,6.33
Kalutara,2014,1,21.1,27.0,24.1,17.4,165.5,67,1,23.83,7.24
Kalutara,2014,2,22.4,27.4,24.9,28.2,160.5,54,0,20.94,6.7
Kalutara,2014,3,23.3,31.5,27.4,23.6,132.9,47,0,24.78,7.94
Kalutara,2014,4,23.6,28.6,26.1,23.4,78.3,36,0,21.0,6.51
Kalutara,2014,5,27.6,32.3,29.9,21.9,248.3,58,0,17.4,7.53
Kalutara,2014,6,25.6,34.0,29.8,15.7,297.9,53,0,18.35,7.1
Kalutara,2014,7,25.6,33.5,29.6,17.6,269.4,87,0,20.88,8.35
Kalutara,2014,8,25.7,30.7,28.2,26.2,250.6,79,2,18.35,7.0
Kalutara,2014,9,23.2,29.4,26.3,26.0,225.0,97,0,17.24,6.3
Kalutara,2014,10,24.8,28.9,26.9,19.0,126.3,44,0,21.89,7.33
Kalutara,2014,11,23.4,31.8,27.6,26.2,127.2,55,0,21.25,7.87
Kalutara,2014,12,21.1,29.1,25.1,24.4,136.3,39,0,23.69,7.61
Kalutara,2015,1,22.3,29.4,25.9,27.9,131.3,61,0,26.52,7.88
Kalutara,2015,2,19.5,27.9,23.7,15.7,209.8,58,0,23.55,6.76
Kalutara,2015,3,24.9,29.2,27.0,13.6,87.6,39,0,21.32,7.45
Kalutara,2015,4,22.3,31.2,26.8,24.5,80.1,16,0,24.06,8.04
Kalutara,2015,5,24.5,32.6,28.6,16.6,224.9,99,0,19.94,7.46
Kalutara,2015,6,23.9,33.5,28.7,28.9,243.3,69,0,20.52,7.42
Kalutara,2015,7,26.0,31.5,28.8,20.8,222.8,98,0,24.11,8.03
Kalutara,2015,8,24.8,32.9,28.9,20.6,264.2,72,0,20.42,7.27
Kalutara,2015,9,25.3,29.6,27.5,26.2,180.9,52,1,15.97,6.22
Kalutara,2015,10,23.5,29.5,26.5,23.0,183.8,54,0,23.29,7.49
Kalutara,2015,11,22.1,31.3,26.7,20.0,138.2,58,0,15.46,6.48
Kalutara,2015,12,22.9,28.4,25.6,25.4,160.6,50,0,21.97,6.56
Kalutara,2016,1,20.3,28.6,24.5,22.3,98.3,30,0,25.43,7.28
Kalutara,2016,2,20.0,27.2,23.6,18.6,107.7,48,0,20.57,6.66
Kalutara,2016,3,23.1,30.1,26.6,23.6,137.8,45,0,22.56,7.03
Kalutara,2016,4,24.4,30.7,27.5,18.5,138.9,53,0,22.12,6.97
Kalutara,2016,5,23.4,32.8,28.1,15.7,364.4,115,0,16.22,6.99
Kalutara,2016,6,26.7,33.8,30.2,27.3,350.1,116,2,18.7,7.19
Kalutara,2016,7,27.5,33.8,30.6,25.1,304.5,137,1,25.5,8.67
Kalutara,2016,8,26.5,30.6,28.6,23.6,404.7,133,1,19.53,7.54
Kalutara,2016,9,24.5,31.5,28.0,16.3,312.9,106,0,19.6,7.24
Kalutara,2016,10,23.3,32.3,27.8,25.7,206.1,92,0,15.51,6.75
Kalutara,2016,11,24.6,29.5,27.1,22.6,133.8,44,0,18.82,7.16
Kalutara,2016,12,20.9,28.1,24.5,27.8,196.0,69,0,27.28,7.57
Kalutara,2017,1,22.2,29.1,25.6,27.4,147.4,47,0,23.09,7.13
Kalutara,2017,2,22.7,30.2,26.4,28.3,152.8,64,0,25.63,7.43
Kalutara,2017,3,24.7,31.7,28.2,19.0,109.6,41,0,20.64,7.05
Kalutara,2017,4,22.5,31.3,26.9,20.7,161.0,59,0,21.74,7.23
Kalutara,2017,5,25.6,33.8,29.7,17.0,321.4,109,0,16.79,7.29
Kalutara,2017,6,26.3,34.7,30.5,17.8,255.5,61,0,22.16,7.34
Kalutara,2017,7,27.8,33.5,30.6,18.4,384.0,112,0,21.74,7.61
Kalutara,2017,8,25.4,32.5,28.9,24.2,272.6,79,1,18.27,6.89
Kalutara,2017,9,23.5,30.2,26.9,15.4,233.0,83,0,18.08,5.88
Kalutara,2017,10,23.3,31.2,27.2,25.4,192.0,46,0,22.39,7.11
Kalutara,2017,11,23.8,28.6,26.2,18.5,187.0,34,0,22.97,7.22
Kalutara,2017,12,18.5,27.7,23.1,25.2,176.9,54,0,26.79,7.09
Kalutara,2018,1,19.5,29.8,24.6,27.8,105.4,34,0,22.76,6.72
Kalutara,2018,2,20.9,28.9,24.9,24.3,180.0,70,1,23.68,6.91
Kalutara,2018,3,23.7,30.1,26.9,12.1,134.5,40,0,24.86,8.01
Kalutara,2018,4,23.5,31.2,27.4,20.5,95.7,34,0,25.3,8.13
Kalutara,2018,5,25.4,31.1,28.2,15.0,265.9,75,0,16.46,6.39
Kalutara,2018,6,24.9,33.5,29.2,17.1,378.5,90,0,20.87,7.88
Kalutara,2018,7,25.3,35.6,30.5,28.1,330.9,143,2,20.94,7.83
Kalutara,2018,8,25.2,34.0,29.6,27.9,328.0,86,1,22.48,7.93
Kalutara,2018,9,22.9,30.6,26.8,18.6,288.8,72,0,16.21,6.74
Kalutara,2018,10,23.1,31.5,27.3,20.6,143.4,43,0,19.08,7.03
Kalutara,2018,11,25.3,28.7,27.0,22.1,157.2,61,0,18.25,6.57
Kalutara,2018,12,22.9,29.1,26.0,20.8,165.6,36,0,20.25,6.24
Kalutara,2019,1,20.6,29.1,24.9,22.1,206.6,73,1,22.75,7.23
Kalutara,2019,2,20.2,28.5,24.4,20.0,170.3,30,0,21.63,7.0
Kalutara,2019,3,23.6,30.3,27.0,21.2,102.8,49,0,19.28,7.64
Kalutara,2019,4,21.2,31.2,26.2,24.5,82.9,17,0,21.86,7.44
Kalutara,2019,5,27.2,32.0,29.6,26.4,234.7,79,1,17.92,6.86
Kalutara,2019,6,25.0,30.1,27.6,21.9,328.7,141,1,14.18,6.03
Kalutara,2019,7,26.1,32.6,29.4,25.4,363.4,118,1,19.66,6.65
Kalutara,2019,8,27.5,33.0,30.2,18.7,262.1,91,1,26.24,8.16
Kalutara,2019,9,23.2,31.8,27.5,24.6,214.3,66,1,13.94,6.26
Kalutara,2019,10,22.8,30.7,26.8,14.5,188.4,62,0,22.87,7.12
Kalutara,2019,11,25.1,29.4,27.2,18.3,112.6,62,0,23.71,6.94
Kalutara,2019,12,21.9,29.1,25.5,18.0,179.3,62,0,23.93,6.92
Kalutara,2020,1,21.2,29.6,25.4,25.7,214.6,96,1,23.43,7.38
Kalutara,2020,2,20.4,28.7,24.5,23.0,110.2,62,0,23.57,7.35
Kalutara,2020,3,22.5,30.9,26.7,24.4,165.3,54,0,22.04,6.78
Kalutara,2020,4,24.4,32.5,28.4,19.9,56.0,28,0,25.16,7.72
Kalutara,2020,5,26.4,33.0,29.7,16.1,373.5,118,0,20.34,7.75
Kalutara,2020,6,25.9,30.7,28.3,19.1,318.3,136,2,17.37,6.66
Kalutara,2020,7,24.3,32.6,28.5,26.9,213.0,70,1,20.99,7.74
Kalutara,2020,8,26.6,33.2,29.9,26.1,345.8,92,2,20.82,7.5
Kalutara,2020,9,23.4,32.1,27.8,28.6,344.5,86,2,23.06,7.38
Kalutara,2020,10,23.9,28.7,26.3,16.5,150.9,46,0,18.78,6.12
Kalutara,2020,11,23.0,31.6,27.3,27.1,88.6,43,0,23.77,8.22
Kalutara,2020,12,20.1,29.4,24.8,22.5,150.5,65,0,21.36,7.01
Kalutara,2021,1,21.4,26.4,23.9,19.4,101.3,47,0,18.98,6.4
